"id","score","title","summary","venue","year","authors","citationCount","referenceCount","influentialCitationCount","url"
"82efe7db645f7452df14f103fef28f21b9bc9da1",3,"Error Driven Paraphrase Annotation using Mechanical Turk","An Amazon Mechanical Turk study is reported on that explores error driven paraphrasing of source sentences, and establishes via an oracle evaluation that it holds the potential to substantially improve translation quality.","Mturk@HLT-NAACL",2010,"Olivia Buzek,P. Resnik,B. Bederson",35,12,2,"https://www.semanticscholar.org/paper/82efe7db645f7452df14f103fef28f21b9bc9da1"
"c94b8d40b43db6717a35779b48b7a72cdc30ea75",3,"Paraphrases and Applications","","International Conference on Computational Linguistics",2010,"Shiqi Zhao,Haifeng Wang",6,69,2,"https://www.semanticscholar.org/paper/c94b8d40b43db6717a35779b48b7a72cdc30ea75"
"7324f18f8fa0ef857f03ff486df0f2ac51d99afb",3,"Generating Phrasal and Sentential Paraphrases: A Survey of Data-Driven Methods","A comprehensive and application-independent survey of data-driven phrasal and sentential paraphrase generation methods is conducted, while also conveying an appreciation for the importance and potential use of paraphrases in the field of NLP research.","Computational Linguistics",2010,"Nitin Madnani,B. Dorr",296,149,13,"https://www.semanticscholar.org/paper/7324f18f8fa0ef857f03ff486df0f2ac51d99afb"
"e8e6f70ef657acb01d1927add4a00bc12cc8461b",3,"PEM: A Paraphrase Evaluation Metric Exploiting Parallel Texts","PEM is the first fully automatic metric to evaluate the quality of paraphrases, and consequently, that of paraphrase generation systems, based on three criteria: adequacy, fluency, and lexical dissimilarity.","Conference on Empirical Methods in Natural Language Processing",2010,"Chang Liu,Daniel Dahlmeier,H. Ng",34,41,2,"https://www.semanticscholar.org/paper/e8e6f70ef657acb01d1927add4a00bc12cc8461b"
"79f3079d7ab6553b9927ff93177f3a57a022889c",3,"Example-Based Paraphrasing for Improved Phrase-Based Statistical Machine Translation","This proposal is grounded on two main ideas: first, that appropriate examples of a given phrase should participate more in building its translation distribution; second, that paraphrases can be used to better estimate this distribution.","Conference on Empirical Methods in Natural Language Processing",2010,"Aurélien Max",22,38,1,"https://www.semanticscholar.org/paper/79f3079d7ab6553b9927ff93177f3a57a022889c"
"2872353d64ffe05a1f18c2e0be30a4048c8b2cb4",3,"Informal Language Crowdsourcing and Translation","","",2011,"Aobo Wang",1,67,1,"https://www.semanticscholar.org/paper/2872353d64ffe05a1f18c2e0be30a4048c8b2cb4"
"0b6db4434c43192d760fcd445740000bbb77b551",3,"PARAPHRASE AND TEXTUAL ENTAILMENT RECOGNITION AND GENERATION","","",2011,"Prodromos Malakasiotis",9,198,1,"https://www.semanticscholar.org/paper/0b6db4434c43192d760fcd445740000bbb77b551"
"041f40ebd78854099f52f5b599b25e0ae8dd0a35",3,"Incorporating Source-Language Paraphrases into Phrase-Based SMT with Confusion Networks","This paper uses word lattices to build word confusion networks for merging of duplicated paths and faster decoding on English-Chinese translation tasks, and shows that compared with the word-lattice-based method, the decoding time is reduced significantly while comparable translation quality is obtained on the large-scale task.","SSST@ACL",2011,"Jie Jiang,Jinhua Du,Andy Way",6,26,1,"https://www.semanticscholar.org/paper/041f40ebd78854099f52f5b599b25e0ae8dd0a35"
"729e6f1cf4f225317bf7e1014fd5fa45ea26015a",3,"A Generate and Rank Approach to Sentence Paraphrasing","Experimental results show that incorporating features from an existing paraphrase recognizer in the ranking component improves performance, and that the overall method compares well against a state of the art paraphrase generator, when paraphrasing rules apply to the input sentences.","Conference on Empirical Methods in Natural Language Processing",2011,"Prodromos Malakasiotis,Ion Androutsopoulos",11,35,0,"https://www.semanticscholar.org/paper/729e6f1cf4f225317bf7e1014fd5fa45ea26015a"
"961eed73da96acebf7956c7855ab37085e7a97f9",3,"Etude de la paraphrase sous-phrastique en traitement automatique des langues","","",2012,"Houda Bouamor",9,167,0,"https://www.semanticscholar.org/paper/961eed73da96acebf7956c7855ab37085e7a97f9"
"f9184944889e619b6124732b17990fb2a6df09c4",3,"Measuring the Adequacy of Cross-Lingual Paraphrases in a Machine Translation Setting","The results show the strong dependence of cross-lingual paraphrase adequacy on the translation context and cast doubt on the contribution that systems performing well in existing evaluation schemes would have on Machine Translation.","International Conference on Computational Linguistics",2012,"Marianna Apidianaki",0,23,0,"https://www.semanticscholar.org/paper/f9184944889e619b6124732b17990fb2a6df09c4"
"331493e65a0f2acb7c88a83639cfe07ce03accef",3,"User Behaviors Lend a Helping Hand: Learning Paraphrase Query Patterns from Search Log Sessions","This paper learns paraphrase patterns from the search log sessions with a classification framework, in which three types of user behavior features are exploited besides the conventional features, to distinguish paraphrases from the simply related queries in the sessions.","International Conference on Computational Linguistics",2012,"Shiqi Zhao,Haifeng Wang,Ting Liu",4,29,0,"https://www.semanticscholar.org/paper/331493e65a0f2acb7c88a83639cfe07ce03accef"
"07a5ac4a55ea5ca5b8620ccf91de4b6d8990aae4",3,"Distributional phrasal paraphrase generation for statistical machine translation","It is shown that using distributional paraphrasing can yield greater gains in translation tasks, and implementation details, complexity analysis, and further insight into this method are provided.","TIST",2013,"Yuval Marton",15,117,0,"https://www.semanticscholar.org/paper/07a5ac4a55ea5ca5b8620ccf91de4b6d8990aae4"
"a5a8e701fc16a90640dc2cff9288aaf42cdd2fc9",3,"Generating targeted paraphrases for improved translation","A novel way to generate “targeted” paraphrases that yields substantially larger gains in translation quality when compared to the previous solution, and is validated by supplementing with human preference judgments obtained via Amazon Mechanical Turk.","TIST",2013,"Nitin Madnani,B. Dorr",11,40,0,"https://www.semanticscholar.org/paper/a5a8e701fc16a90640dc2cff9288aaf42cdd2fc9"
"08be4c20afa528d90df7506a6c8f9adee5d772f0",3,"FUN-NRC: Paraphrase-augmented Phrase-based SMT Systems for NTCIR-10 PatentMT","This paper describes FUN-NRC group’s machine translation systems that participated in the NTCIR-10 PatentMT task to clarify the potential of automatically compiled collections of sub-sentential paraphrases and investigates two methods for phrase table augmentation.","NTCIR Conference on Evaluation of Information Access Technologies",2013,"Atsushi Fujita,Marine Carpuat",7,35,0,"https://www.semanticscholar.org/paper/08be4c20afa528d90df7506a6c8f9adee5d772f0"
"122faeed5d064485e4339511559ea9ee3f690b3f",3,"Multilingual WSD-like Constraints for Paraphrase Extraction","This work proposes a novel approach that is able to extract paraphrases by pivoting through multiple languages while discriminating word senses in the input language, i.e., the language to be paraphrased.","Conference on Computational Natural Language Learning",2013,"Wilker Aziz,Lucia Specia",7,23,0,"https://www.semanticscholar.org/paper/122faeed5d064485e4339511559ea9ee3f690b3f"
"11506f4d84481ac78d365f10b28555f90c404129",3,"Role of Paraphrases in PB-SMT","A convenient way to handle OOV and rare words using paraphrasing technique is proposed and integration of paraphrases into PB-SMT system results in significant improvement.","Conference on Intelligent Text Processing and Computational Linguistics",2014,"Santanu Pal,Pintu Lohar,S. Naskar",8,28,0,"https://www.semanticscholar.org/paper/11506f4d84481ac78d365f10b28555f90c404129"
"436e02f615c37d7500f0b7f90e342421e33013d5",3,"Paraphrasing Towards Better Search by Incorporating Coordinate Relationship","This work proposes a method to acquire paraphrases from the Web in accordance with a given sentence query, aimed at improving the poor performance of querying the Web by long queries, especially sentence queries, since they often result in failure.","",2015,"Meng Zhao,H. Ohshima,Katsumi Tanaka",1,25,0,"https://www.semanticscholar.org/paper/436e02f615c37d7500f0b7f90e342421e33013d5"
"a44758ed18e543b51b974739c673f3a6487706e7",3,"Finding Paraphrase Facts Based on Coordinate Relationships","This work proposes a method to acquire paraphrases from the Web in accordance with a given sentence, aiming at finding sentence-level paraphrasing from the noisy Web, instead of domain-specific corpora.","DASFAA Workshops",2015,"Meng Zhao,H. Ohshima,Katsumi Tanaka",0,26,0,"https://www.semanticscholar.org/paper/a44758ed18e543b51b974739c673f3a6487706e7"
"0d254da10fdae7f1a474b69381c3e668e0db94fd",3,"Improving Statistical Machine Translation with a Multilingual Paraphrase Database","It is shown that a graph propagation approach that uses PPDB paraphrases can be used to improve overall translation quality and outperforms the use of distributional profiles from monolingual source data.","Conference on Empirical Methods in Natural Language Processing",2015,"Ramtin Mehdizadeh Seraj,Maryam Siahbani,Anoop Sarkar",18,63,0,"https://www.semanticscholar.org/paper/0d254da10fdae7f1a474b69381c3e668e0db94fd"
"9d2bce75fb831b8c1411804ae2065ab2e300b5de",3,"Paraphrases for Statistical Machine Translation","It is shown that a graph propagation approach that uses PPDB paraphrases can be used to improve overall translation quality and improves on the state of the art in three different settings: when faced with limited amount of parallel training data; a domain shift between training and test data; and handling a morphologically complex source language.","",2015,"Ramtin Mehdizadeh Seraj",1,77,0,"https://www.semanticscholar.org/paper/9d2bce75fb831b8c1411804ae2065ab2e300b5de"
"73bcdface2f45b277115b12eff56f422594bfc96",3,"Paraphrase identification using knowledge-lean techniques","It can be surmised that languages poor in resources can benefit from knowledge-lean techniques, as these techniques do not require any language specific tools or external resources and appear to perform well without the need to normalise colloquial language such as that found on Twitter.","",2016,"Asli Eyecioglu Ozmutlu",2,109,0,"https://www.semanticscholar.org/paper/73bcdface2f45b277115b12eff56f422594bfc96"
"585cfa662d496570c5692cb0609f1f78c84cbb9e",3,"Learning Query Paraphrasing from A Monolingual Corpus","An extension to the continuous bag-of-words (CBOW) model is presented that efficiently learns the embedding for each template, so that semantically similar templates are detected in such a way that their semantic representations are similar to each other.","",2017,"Meng Zhao,H. Ohshima,Katsumi Tanaka",0,33,0,"https://www.semanticscholar.org/paper/585cfa662d496570c5692cb0609f1f78c84cbb9e"
"fb32ecc5e0c6ca9ca95fd73c47dfccdd5958cd4d",3,"Knowledge-lean Paraphrase Identification Using Character-Based Features","It is shown that SVM classifiers may be trained to distinguish paraphrase and non-paraphrase pairs across a number of different paraphrase corpora with good results, and analysis shows that features derived from character bigrams are particularly informative.","",2017,"Asli Eyecioglu,B. Keller",5,51,0,"https://www.semanticscholar.org/paper/fb32ecc5e0c6ca9ca95fd73c47dfccdd5958cd4d"
"26178f5ba1b28f69f8ffdb896eb30d29ad6f0625",3,"Robust Tuning Datasets for Statistical Machine Translation","This paper achieves the idea of automatically crafting a tuning dataset for Statistical Machine Translation that makes the hyper-parameters of the SMT system more robust with respect to some specific deficiencies of the parameter tuning algorithms by selecting a subset of the available sentence pairs, which are more suitable for specific combinations of optimizers, objective functions, and evaluation measures.","Recent Advances in Natural Language Processing",2017,"Preslav Nakov,S. Vogel",1,38,0,"https://www.semanticscholar.org/paper/26178f5ba1b28f69f8ffdb896eb30d29ad6f0625"
"03dea1fb3fc2935eefe4635efffbc3e4940dc06d",3,"Paraphrase Generation as Unsupervised Machine Translation","A new paradigm for paraphrase generation is proposed by treating the task as unsupervised machine translation (UMT) based on the assumption that there must be pairs of sentences expressing the same meaning in a large-scale unlabeled monolingual corpus.","International Conference on Computational Linguistics",2021,"Chun Fan,Yufei Tian,Yuxian Meng,Nanyun Peng,Xiaofei Sun,Fei Wu,Jiwei Li",3,90,0,"https://www.semanticscholar.org/paper/03dea1fb3fc2935eefe4635efffbc3e4940dc06d"
"7bbe7e742be5b65b3e86fb7f587f56cb5e05bad4",3,"What’s in a domain?: Towards fine-grained adaptation for machine translation","By studying what's in a domain and showing how to use different aspects of language to improve MT, this thesis takes a step forward towards fine-grained adaptation for machine translation.","",2017,"M. V. D. Wees",3,275,0,"https://www.semanticscholar.org/paper/7bbe7e742be5b65b3e86fb7f587f56cb5e05bad4"
"30707064f844ecb4becbcaa57972ff2d3a8ccdbf",3,"CROSS-MODEL BACK-TRANSLATED DISTILLATION","This work introduces a novel component to the standard UMT framework called Cross-model Back-translated Distillation (CBD), aimed to induce another level of data diversification that existing principles lack, and shows that CBD is effective because it embraces data diversity while other similar variants do not.","",2020,"",0,44,0,"https://www.semanticscholar.org/paper/30707064f844ecb4becbcaa57972ff2d3a8ccdbf"
"2c7d213b2230dea4ff88f0e50631089d513e9528",3,"Data Diversification: A Simple Strategy For Neural Machine Translation","Data Diversification: a simple but effective strategy to boost neural machine translation (NMT) performance by using the predictions of multiple forward and backward models and then merging them with the original dataset on which the final NMT model is trained is introduced.","Neural Information Processing Systems",2019,"Xuan-Phi Nguyen,Shafiq R. Joty,Wu Kui,A. Aw",41,32,11,"https://www.semanticscholar.org/paper/2c7d213b2230dea4ff88f0e50631089d513e9528"
"c90c34eab45af9cb8dd2cdb4570c2cd41a1bce4f",3,"Multi-Agent Cross-Translated Diversification for Unsupervised Machine Translation","Multi-Agent Cross-translated Diversification (MACD) is introduced, a method that trains multiple UMT agents and then translates monolingual data back and forth using non-duplicative agents to acquire synthetic parallel data for supervised MT.","arXiv.org",2020,"Xuan-Phi Nguyen,Shafiq R. Joty,Wu Kui,A. Aw",0,45,0,"https://www.semanticscholar.org/paper/c90c34eab45af9cb8dd2cdb4570c2cd41a1bce4f"
"1a19afe0daeab7ae70dff119f0fed4304c95a815",3,"Cross-model Back-translated Distillation for Unsupervised Machine Translation","This work introduces a novel component to the standard UMT framework called Cross-model Back-translated Distillation (CBD), aimed to induce another level of data diversification that existing principles lack and shows that CBD is effective because it embraces data diversity while other similar variants do not.","International Conference on Machine Learning",2020,"Xuan-Phi Nguyen,Shafiq R. Joty,Wu Kui,A. Aw",8,54,1,"https://www.semanticscholar.org/paper/1a19afe0daeab7ae70dff119f0fed4304c95a815"
"bf4ccb8446c6f9fa79b799b407852c7a218a3c02",3,"Improving Simultaneous Machine Translation with Monolingual Data","This work proposes a novel monolingual sampling strategy for SiMT, considering both chunk length and monotonicity, and achieves +0.72 BLEU improvements on average against random sampling on En-Zh and En-Ja.","arXiv.org",2022,"Hexuan Deng,Liang Ding,Xuebo Liu,Meishan Zhang,Dacheng Tao,Min Zhang",1,53,0,"https://www.semanticscholar.org/paper/bf4ccb8446c6f9fa79b799b407852c7a218a3c02"
"191635f4457f06193920baaceba57d4c462b452d",3,"Improving Paraphrase Detection with the Adversarial Paraphrasing Task","A new adversarial method of dataset creation for paraphrase identification is introduced: the Adversarial Paraphrasing Task (APT), which asks participants to generate semantically equivalent but lexically and syntactically disparate paraphrases.","Annual Meeting of the Association for Computational Linguistics",2021,"Animesh Nighojkar,John Licato",14,54,1,"https://www.semanticscholar.org/paper/191635f4457f06193920baaceba57d4c462b452d"
"f2d5861a24b7aa33036208ba81e11bb9b2090e7c",3,"Improving the Diversity of Unsupervised Paraphrasing with Embedding Outputs","An end-to-end multilingual paraphrasing model that is trained using translated parallel corpora to generate paraphrases into “meaning spaces” is presented – replacing the final softmax layer with word embeddings, enabling effective parameter sharing across languages for more fluent monolingual rewriting.","MRL",2021,"M. Jegadeesan,Sachin Kumar,J. Wieting,Yulia Tsvetkov",0,49,0,"https://www.semanticscholar.org/paper/f2d5861a24b7aa33036208ba81e11bb9b2090e7c"
"2f1b6c8df852cb4d32db25adc2002fbdc12acb02",3,"Exploiting Semantic and Syntactic Diversity for Diverse Task-oriented Dialogue","This paper aims to improve the diversity of task-oriented dialogues from both semantic and syntactic perspectives by proposing a structural causal model to learn the causality composition of the dialogue acts and Syntactic forms.","IEEE International Joint Conference on Neural Network",2022,"Yajing Sun,Yue Hu,Luxi Xing,Yuqiang Xie,Wei Peng,Yunpeng Li",0,32,0,"https://www.semanticscholar.org/paper/2f1b6c8df852cb4d32db25adc2002fbdc12acb02"
"12239e761e8c7cd05e12e18f43dba7b46dfd8ac1",2,"Multi-Source Neural Machine Translation with Data Augmentation","A data augmentation approach to fill such incomplete parts using multi-source neural machine translation (NMT) is proposed, which varied over different language combinations but significant gains were observed when using a source language similar to the target language.","International Workshop on Spoken Language Translation",2018,"Yuta Nishimura,Katsuhito Sudoh,Graham Neubig,Satoshi Nakamura",16,21,0,"https://www.semanticscholar.org/paper/12239e761e8c7cd05e12e18f43dba7b46dfd8ac1"
"e8612effe84a3681183705839ea782415d4ce0fb",2,"Ju n 20 19 Robust Machine Translation with Domain Sensitive Pseudo-Sources : Baidu-OSU WMT 19 MT Robustness Shared Task System Report","This paper generates a parallel dataset with pseudo noisy source sentences which are back-translated from monolingual data using a model trained by a similar domain sensitive way and achieves more than 10 BLEU improvement in both En-Fr and Fr-En translation compared with the baseline methods.","",2019,"Renjie Zheng,Hairong Liu,Baigong Zheng,Liang Huang",0,31,0,"https://www.semanticscholar.org/paper/e8612effe84a3681183705839ea782415d4ce0fb"
"b18479afdb30f2aab94563144877f14a91c5f15d",2,"Robust Machine Translation with Domain Sensitive Pseudo-Sources: Baidu-OSU WMT19 MT Robustness Shared Task System Report","A domain sensitive training method is used which leverages a large amount of parallel data from popular domains together with a little amount of Parallel data from social media to achieve more than 10 BLEU improvement in both En-Fr and Fr-En translation compared with the baseline methods.","Conference on Machine Translation",2019,"Renjie Zheng,Hairong Liu,Mingbo Ma,Baigong Zheng,Liang Huang",9,29,2,"https://www.semanticscholar.org/paper/b18479afdb30f2aab94563144877f14a91c5f15d"
"4d13a1bd81e8a09fbcfc2390387e298c635b1f9e",2,"Understanding Data Augmentation in Neural Machine Translation: Two Perspectives towards Generalization","Inspired by recent theoretic advances in deep learning, the paper understands DA from two perspectives towards the generalization ability of a model: input sensitivity and prediction margin, which are defined independent of specific test set thereby may lead to findings with relatively low variance.","Conference on Empirical Methods in Natural Language Processing",2019,"Guanlin Li,Lemao Liu,Guoping Huang,Conghui Zhu,T. Zhao",14,30,1,"https://www.semanticscholar.org/paper/4d13a1bd81e8a09fbcfc2390387e298c635b1f9e"
"201fae97e51fb6aea7ed8120147e806e43834de6",2,"Neural Machine Translation: A Review and Survey","This work traces back the origins of modern NMT architectures to word and sentence embeddings and earlier examples of the encoder-decoder network family and concludes with a survey of recent trends in the field.","",2019,"Felix Stahlberg",11,537,1,"https://www.semanticscholar.org/paper/201fae97e51fb6aea7ed8120147e806e43834de6"
"f21a9d70319ca99227300349d7bcab5dee5869cd",2,"Multi-Source Neural Machine Translation with Missing Data","This study focuses on the use of incomplete multilingual corpora in multi-encoder NMT and mixture of NMT experts and examines a very simple implementation where missing source translations are replaced by a special symbol.","IEEE/ACM Transactions on Audio Speech and Language Processing",2018,"Yuta Nishimura,Katsuhito Sudoh,Graham Neubig,Satoshi Nakamura",47,28,3,"https://www.semanticscholar.org/paper/f21a9d70319ca99227300349d7bcab5dee5869cd"
"4d08dcd2cc1e9691defe664a10f021424a896a1e",2,"Neural Machine Translation: A Review","This work traces back the origins of modern NMT architectures to word and sentence embeddings and earlier examples of the encoder-decoder network family and concludes with a survey of recent trends in the field.","Journal of Artificial Intelligence Research",2019,"Felix Stahlberg",82,641,4,"https://www.semanticscholar.org/paper/4d08dcd2cc1e9691defe664a10f021424a896a1e"
"38b40ae531ddca434de07015637b78413370d15a",2,"The Roles of Language Models and Hierarchical Models in Neural Sequence-to-Sequence Prediction","It is shown how traditional symbolic statistical machine translation models can still improve neural machine translation while reducing the risk of common pathologies of NMT such as hallucinations and neologisms.","European Association for Machine Translation Conferences/Workshops",2020,"Felix Stahlberg",4,767,0,"https://www.semanticscholar.org/paper/38b40ae531ddca434de07015637b78413370d15a"
"4843eb205c05e6d0def57e4ff0fa2aaa0978e7f5",2,"T ARGET -S IDE I NPUT A UGMENTATION FOR S EQUENCE TO S EQUENCE G ENERATION","This work proposes a target-side augmentation method for sequence generation by using the decoder output probability distributions as soft indicators, which are multiplied with target token embeddings, to build pseudo tokens.","",2022,"Shufang Xie,Ang Lv,Yingce Xia,Lijun Wu,Tao Qin,Tie-Yan Liu,Rui Yan",0,78,0,"https://www.semanticscholar.org/paper/4843eb205c05e6d0def57e4ff0fa2aaa0978e7f5"
"19c47a57c4043a7bc04a1639cc1fd72b81c35c8d",2,"Mitigating Data Scarceness through Data Synthesis, Augmentation and Curriculum for Abstractive Summarization","This paper introduces a method of data synthesis with paraphrasing, a data augmentation technique with sample mixing, and curriculum learning with two new difficulty metrics based on specificity and abstractiveness.","Conference on Empirical Methods in Natural Language Processing",2021,"Ahmed Magooda,D. Litman",2,32,0,"https://www.semanticscholar.org/paper/19c47a57c4043a7bc04a1639cc1fd72b81c35c8d"
"10a4909a0e9f573e5cf31e36077b5b5aad9b04f5",2,"Conciseness: An Overlooked Language Task","It is demonstrated that conciseness is a difficult task for which zero-shot setups with large neural language models often do not perform well, and a synthetic data generation method based on round-trip translations is proposed.","TSAR",2022,"Felix Stahlberg,Aashish Kumar,Chris Alberti,Shankar Kumar",0,69,0,"https://www.semanticscholar.org/paper/10a4909a0e9f573e5cf31e36077b5b5aad9b04f5"
"c1f552dac0ffde4f6d6a32fd755bfb22ca123ae4",2,"Negative Lexically Constrained Decoding for Paraphrase Generation","A neural model is proposed for paraphrase generation that first identifies words in the source sentence that should be paraphrased and then these words are paraphrasing by the negative lexically constrained decoding that avoids outputting these words as they are.","Annual Meeting of the Association for Computational Linguistics",2019,"Tomoyuki Kajiwara",28,27,0,"https://www.semanticscholar.org/paper/c1f552dac0ffde4f6d6a32fd755bfb22ca123ae4"
"ff070fc5eff18a737545a0f96a068e9ab5a0f234",2,"An Empirical Study on Model-agnostic Debiasing Strategies for Robust Natural Language Inference","This paper benchmarks prevailing neural NLI models including pretrained ones on various adversarial datasets and tries to combat distinct known biases by modifying a mixture of experts (MoE) ensemble method and shows that it’s nontrivial to mitigate multiple NLI biases at the same time, and that model-level ensemble method outperforms MoE ensemble method.","Conference on Computational Natural Language Learning",2020,"Tianyu Liu,Xin Zheng,Xiaoan Ding,Baobao Chang,Zhifang Sui",9,70,4,"https://www.semanticscholar.org/paper/ff070fc5eff18a737545a0f96a068e9ab5a0f234"
"51d72ffaf8abe031d776e91b7c1bbce52efdca4d",2,"Iterative Paraphrastic Augmentation with Discriminative Span Alignment","A novel paraphrastic augmentation strategy based on sentence-level lexically constrained paraphrasing and discriminative span alignment that allows for the large-scale expansion of existing datasets or the rapid creation of new datasets using a small, manually produced seed corpus.","Transactions of the Association for Computational Linguistics",2020,"Ryan Culkin,J. E. Hu,Elias Stengel-Eskin,Guanghui Qin,Benjamin Van Durme",5,58,0,"https://www.semanticscholar.org/paper/51d72ffaf8abe031d776e91b7c1bbce52efdca4d"
"bd127e5d75012fba198385c5239dbf57c3398244",2,"Automatically Paraphrasing via Sentence Reconstruction and Round-trip Translation","A novel framework for paraphrase generation that simultaneously decodes the output sentence using a pretrained wordset-to-sequence model and a round-trip translation model is proposed and used to augment the training data for machine translation to achieve substantial improvements.","International Joint Conference on Artificial Intelligence",2021,"Zilu Guo,Zhongqiang Huang,Kenny Q. Zhu,Guandan Chen,Kaibo Zhang,Boxing Chen,Fei Huang",4,32,1,"https://www.semanticscholar.org/paper/bd127e5d75012fba198385c5239dbf57c3398244"
"98b2fbfe770658f779c84147903925d3410cb0e1",2,"ConRPG: Paraphrase Generation using Contexts as Regularizer","A pipelined system which consists of paraphrase candidate generation based on contextual language models, candidate filtering using scoring functions, and paraphrase model training based on the selected candidates, which significantly outperforms existing paraphrase approaches in both supervised and unsupervised setups.","Conference on Empirical Methods in Natural Language Processing",2021,"Yuxian Meng,Xiang Ao,Qing He,Xiaofei Sun,Qinghong Han,Fei Wu,Chun Fan,Jiwei Li",9,65,1,"https://www.semanticscholar.org/paper/98b2fbfe770658f779c84147903925d3410cb0e1"
